tier,seed_rep,observer,true_goal,modal_goal,correct,first_skim_t,cum_deep,final_goal_entropy
GHOST,3,15,2,3,0,0,0,1.3716834349377311
GHOST,3,16,2,1,0,0,0,1.3418534593978637
GHOST,3,17,3,0,0,0,0,1.3352618830645389
GHOST,3,18,1,1,1,0,0,1.3644473621924322
GHOST,3,19,1,1,1,0,0,1.3769605279803385
GHOST,3,20,0,2,0,0,0,1.3776381687463521
GHOST,3,21,2,2,1,0,0,1.3626670955296125
GHOST,3,22,1,3,0,0,0,1.3745783265776925
GHOST,3,23,1,2,0,0,0,1.3673874762502138
GHOST,3,24,3,1,0,0,0,1.3745976845694103
GHOST,3,25,0,2,0,0,0,1.385012385167587
GHOST,3,26,1,1,1,0,0,1.354262203441853
GHOST,3,27,0,1,0,0,0,1.3826827629877814
GHOST,3,28,0,3,0,0,0,1.3807381339597717
GHOST,3,29,3,1,0,0,0,1.3578108931066466
GHOST,3,30,2,2,1,0,0,1.3607934416862557
GHOST,3,31,2,3,0,0,0,1.374177198831767
GHOST,3,32,2,1,0,0,0,1.373345749079499
GHOST,3,33,3,2,0,0,0,1.3746115031577528
GHOST,3,34,0,1,0,0,0,1.3592972194576483
GHOST,3,35,1,1,1,0,0,1.3651426967512883
GHOST,3,36,0,2,0,0,0,1.362078267044301
GHOST,3,37,1,2,0,0,0,1.3508394627788265
GHOST,3,38,2,0,0,0,0,1.3730419250096468
GHOST,3,39,0,2,0,0,0,1.3427637309554545
GHOST,3,40,2,2,1,0,0,1.3538147580179254
GHOST,3,41,0,3,0,0,0,1.3845433544211412
GHOST,3,42,0,1,0,0,0,1.3802502466974627
GHOST,3,43,0,0,1,0,0,1.3722475084268564
GHOST,3,44,2,2,1,0,0,1.3810872099375469
GHOST,3,45,1,2,0,0,0,1.3792686805268608
GHOST,3,46,1,0,0,0,0,1.3636041730474897
GHOST,3,47,0,1,0,0,0,1.349850309556202
GHOST,3,48,2,0,0,0,0,1.3513283269076444
GHOST,3,49,0,0,1,0,0,1.378012741307834
GHOST,3,50,1,3,0,0,0,1.3649583397314553
GHOST,3,51,2,2,1,0,0,1.378695977031921
GHOST,3,52,3,1,0,0,0,1.3637935095754523
GHOST,3,53,2,3,0,0,0,1.3567899330091546
GHOST,3,54,0,3,0,0,0,1.363888105815245
GHOST,3,55,3,3,1,0,0,1.3595610421627482
GHOST,3,56,2,0,0,0,0,1.3418945441244063
GHOST,3,57,3,0,0,0,0,1.3683152715475388
GHOST,3,58,3,2,0,0,0,1.3625506271672345
GHOST,3,59,0,1,0,0,0,1.3759284832261895
GHOST,3,60,0,2,0,0,0,1.3721120127339625
GHOST,3,61,3,3,1,0,0,1.3509534793925844
GHOST,3,62,3,3,1,0,0,1.3785759381243339
GHOST,3,63,0,0,1,0,0,1.3797118454974404
GHOST,3,64,3,2,0,0,0,1.3684738147907196
GHOST,3,65,0,0,1,0,0,1.3799520454850547
GHOST,3,66,1,3,0,0,0,1.3733744144144993
GHOST,3,67,3,1,0,0,0,1.3751299083133612
GHOST,3,68,1,2,0,0,0,1.3676042172797405
GHOST,3,69,3,3,1,0,0,1.3744180403610098
GHOST,3,70,3,3,1,0,0,1.3806304928022346
GHOST,3,71,2,0,0,0,0,1.3756744922089235
GHOST,3,72,3,3,1,0,0,1.3725379571665282
GHOST,3,73,3,2,0,0,0,1.3677558341788654
GHOST,3,74,1,1,1,0,0,1.3718883794543115
GHOST,3,75,0,2,0,0,0,1.3762625448557864
GHOST,3,76,0,1,0,0,0,1.3597812685042965
GHOST,3,77,2,1,0,0,0,1.3816573750813117
GHOST,3,78,1,3,0,0,0,1.368422381740979
GHOST,3,79,0,3,0,0,0,1.3565029324894144
GHOST,3,80,0,2,0,0,0,1.3621111493549842
GHOST,3,81,3,3,1,0,0,1.3695721602862987
GHOST,3,82,2,1,0,0,0,1.3722883239467398
GHOST,3,83,3,3,1,0,0,1.3702355560919426
GHOST,3,84,0,0,1,0,0,1.3770483009954848
GHOST,3,85,0,1,0,0,0,1.3700846754629616
GHOST,3,86,1,0,0,0,0,1.3567736772451853
GHOST,3,87,1,2,0,0,0,1.3693317282140187
GHOST,3,88,1,3,0,0,0,1.368677083022672
GHOST,3,89,0,2,0,0,0,1.3801342366889453
GHOST,3,90,3,3,1,0,0,1.3659150875347565
GHOST,3,91,0,2,0,0,0,1.370114078308353
GHOST,3,92,2,3,0,0,0,1.3724749938125071
GHOST,3,93,3,2,0,0,0,1.3812143822474745
GHOST,3,94,3,3,1,0,0,1.3690269035131672
GHOST,3,95,3,2,0,0,0,1.354448106987487
GHOST,3,96,0,1,0,0,0,1.3729551803539237
GHOST,3,97,0,3,0,0,0,1.375329085530102
GHOST,3,98,1,3,0,0,0,1.3159618190938573
GHOST,3,99,0,0,1,0,0,1.3677897120409364
GHOST,3,100,1,0,0,0,0,1.3754503491008667
GHOST,3,101,2,1,0,0,0,1.3848584443834655
GHOST,3,102,0,2,0,0,0,1.3725887795615068
GHOST,3,103,0,3,0,0,0,1.383150180271901
GHOST,3,104,0,2,0,0,0,1.3702634636686557
GHOST,3,105,0,2,0,0,0,1.3279269516985548
GHOST,3,106,2,3,0,0,0,1.3806683227241803
GHOST,3,107,1,1,1,0,0,1.3748768728075953
GHOST,3,108,0,3,0,0,0,1.3316510039016665
GHOST,3,109,1,3,0,0,0,1.3606239215832543
GHOST,3,110,0,1,0,0,0,1.3738121936536074
GHOST,3,111,2,2,1,0,0,1.368015772584399
GHOST,3,112,2,3,0,0,0,1.3528945520159437
GHOST,3,113,0,0,1,0,0,1.3609743326475243
GHOST,3,114,2,1,0,0,0,1.3641277314004978
GHOST,3,115,3,1,0,0,0,1.3726093104426353
GHOST,3,116,1,1,1,0,0,1.366024636733676
GHOST,3,117,0,0,1,0,0,1.3842429121071806
GHOST,3,118,0,0,1,0,0,1.352963193368201
GHOST,3,119,0,3,0,0,0,1.3591222267418965
GHOST,3,120,3,3,1,0,0,1.3595086661123161
GHOST,3,121,0,1,0,0,0,1.3769577066981025
GHOST,3,122,0,2,0,0,0,1.3690112242096302
GHOST,3,123,1,0,0,0,0,1.3484044757611202
GHOST,3,124,3,3,1,0,0,1.3762074954929728
GHOST,3,125,3,2,0,0,0,1.3418590201037828
GHOST,3,126,2,1,0,0,0,1.362552158418974
GHOST,3,127,2,2,1,0,0,1.352770549419875
GHOST,3,128,3,0,0,0,0,1.3827595489973565
GHOST,3,129,2,0,0,0,0,1.3744603751194926
GHOST,3,130,3,1,0,0,0,1.3679537748678923
GHOST,3,131,0,3,0,0,0,1.356909576043493
GHOST,3,132,3,0,0,0,0,1.3807737890387384
GHOST,3,133,0,1,0,0,0,1.365003027106895
GHOST,3,134,1,3,0,0,0,1.38251664795856
GHOST,3,135,2,2,1,0,0,1.3716035170008996
GHOST,3,136,1,0,0,0,0,1.374832166550436
GHOST,3,137,3,1,0,0,0,1.3570503460262642
GHOST,3,138,0,2,0,0,0,1.3763362351134185
GHOST,3,139,1,0,0,0,0,1.36452631076935
GHOST,3,140,3,0,0,0,0,1.3850807556333924
GHOST,3,141,3,0,0,0,0,1.3645818848050812
GHOST,3,142,3,3,1,0,0,1.3614337172682547
GHOST,3,143,1,0,0,0,0,1.380605215059421
GHOST,3,144,3,3,1,0,0,1.378267098918493
GHOST,3,145,0,1,0,0,0,1.378789086301353
GHOST,3,146,1,2,0,0,0,1.3528775305971281
GHOST,3,147,3,2,0,0,0,1.3724332338176723
GHOST,3,148,3,3,1,0,0,1.361576312257663
GHOST,3,149,0,0,1,0,0,1.3452823101285527
GHOST,3,150,1,0,0,0,0,1.3728173233545573
GHOST,3,151,2,0,0,0,0,1.3778563114877165
GHOST,3,152,2,0,0,0,0,1.3360143520684815
GHOST,3,153,2,2,1,0,0,1.3565422987384292
GHOST,3,154,1,3,0,0,0,1.382433000839712
GHOST,3,155,1,1,1,0,0,1.3652577782296316
GHOST,3,156,2,0,0,0,0,1.3372347579302222
GHOST,3,157,3,3,1,0,0,1.3609979856423906
GHOST,3,158,2,2,1,0,0,1.3633458042843227
GHOST,3,159,3,3,1,0,0,1.3572870994128736
GHOST,3,160,2,3,0,0,0,1.3688357587282762
GHOST,3,161,3,3,1,0,0,1.3774890559892916
GHOST,3,162,0,2,0,0,0,1.3655023328040965
GHOST,3,163,1,2,0,0,0,1.3725580919520444
GHOST,3,164,3,1,0,0,0,1.3767552837998283
GHOST,3,165,1,0,0,0,0,1.364457446421588
GHOST,3,166,1,3,0,0,0,1.3489618763667144
GHOST,3,167,3,1,0,0,0,1.3714232853339603
GHOST,3,168,3,3,1,0,0,1.368443233927965
GHOST,3,169,3,2,0,0,0,1.3845539225588397
GHOST,3,170,2,0,0,0,0,1.3767537361750752
GHOST,3,171,2,1,0,0,0,1.3639642708248427
GHOST,3,172,1,0,0,0,0,1.3733689877358533
GHOST,3,173,0,2,0,0,0,1.3670939824398411
GHOST,3,174,3,0,0,0,0,1.3844738056658659
GHOST,3,175,3,3,1,0,0,1.337439558385415
GHOST,3,176,2,2,1,0,0,1.3704726977874735
GHOST,3,177,0,1,0,0,0,1.3670382272306993
GHOST,3,178,2,3,0,0,0,1.3748274321653242
GHOST,3,179,3,0,0,0,0,1.3610663503081861
GHOST,3,180,1,3,0,0,0,1.378022751364199
GHOST,3,181,3,0,0,0,0,1.3686681417301783
GHOST,3,182,1,3,0,0,0,1.3612800590256022
GHOST,3,183,2,3,0,0,0,1.3503854131637532
GHOST,3,184,1,0,0,0,0,1.3810694075417664
GHOST,3,185,3,1,0,0,0,1.3765614548494804
GHOST,3,186,0,1,0,0,0,1.3380400956785268
GHOST,3,187,1,0,0,0,0,1.3571556293188367
GHOST,3,188,2,3,0,0,0,1.3717324946458254
GHOST,3,189,3,3,1,0,0,1.3728096874883295
GHOST,3,190,2,1,0,0,0,1.3672214907946667
GHOST,3,191,2,2,1,0,0,1.3420674322672173
GHOST,3,192,1,0,0,0,0,1.378441518007321
GHOST,3,193,1,0,0,0,0,1.3753575797564837
GHOST,3,194,0,2,0,0,0,1.3728838503420357
GHOST,3,195,2,2,1,0,0,1.3791780775362508
GHOST,3,196,3,0,0,0,0,1.374479031715611
GHOST,3,197,0,1,0,0,0,1.3831817580330001
GHOST,3,198,0,0,1,0,0,1.3726476540702257
GHOST,3,199,3,1,0,0,0,1.3500838381783222
GHOST,4,0,2,3,0,0,0,1.3719163702210193
GHOST,4,1,1,0,0,0,0,1.3830582734070735
GHOST,4,2,1,0,0,0,0,1.3720706625784027
GHOST,4,3,2,2,1,0,0,1.365771662970042
GHOST,4,4,3,1,0,0,0,1.3663332602394909
GHOST,4,5,3,3,1,0,0,1.3807482940911586
GHOST,4,6,2,0,0,0,0,1.3629047129260556
GHOST,4,7,1,0,0,0,0,1.3655429214812862
GHOST,4,8,3,2,0,0,0,1.377975275241352
GHOST,4,9,3,3,1,0,0,1.3696474391638058
GHOST,4,10,1,1,1,0,0,1.376405153639705
GHOST,4,11,3,2,0,0,0,1.384499728469156
GHOST,4,12,2,1,0,0,0,1.3740801762698742
GHOST,4,13,3,0,0,0,0,1.378660211432473
GHOST,4,14,1,3,0,0,0,1.3705460885711422
GHOST,4,15,0,1,0,0,0,1.3748190065151906
GHOST,4,16,1,0,0,0,0,1.3735728006639394
GHOST,4,17,0,0,1,0,0,1.3757139631542552
GHOST,4,18,3,1,0,0,0,1.3661813332699475
GHOST,4,19,2,1,0,0,0,1.358852343089857
GHOST,4,20,3,1,0,0,0,1.3814142458872627
GHOST,4,21,0,2,0,0,0,1.3802911319591031
GHOST,4,22,3,1,0,0,0,1.3643464956793725
GHOST,4,23,0,3,0,0,0,1.3584743730325957
GHOST,4,24,2,1,0,0,0,1.371699097450128
GHOST,4,25,0,1,0,0,0,1.3657630846264959
GHOST,4,26,1,0,0,0,0,1.3424246907569148
GHOST,4,27,0,2,0,0,0,1.3788982557204539
GHOST,4,28,3,0,0,0,0,1.3834167013066168
GHOST,4,29,3,2,0,0,0,1.3813681612616835
GHOST,4,30,3,2,0,0,0,1.3693072645986128
GHOST,4,31,2,0,0,0,0,1.3784741586518492
GHOST,4,32,1,0,0,0,0,1.3532015741172483
GHOST,4,33,3,2,0,0,0,1.3749121599606666
GHOST,4,34,1,3,0,0,0,1.358544192196209
GHOST,4,35,0,3,0,0,0,1.3659663641537025
GHOST,4,36,0,1,0,0,0,1.3543217116032336
GHOST,4,37,2,1,0,0,0,1.366628261796779
GHOST,4,38,0,0,1,0,0,1.3742554916199161
GHOST,4,39,3,2,0,0,0,1.3709333551116416
GHOST,4,40,0,0,1,0,0,1.3755458048147347
GHOST,4,41,3,3,1,0,0,1.3821313047304051
GHOST,4,42,3,1,0,0,0,1.3682333829950262
GHOST,4,43,0,0,1,0,0,1.3695810169825724
GHOST,4,44,3,1,0,0,0,1.3766574829538163
GHOST,4,45,3,0,0,0,0,1.3671635434220226
GHOST,4,46,0,3,0,0,0,1.3771902799030658
GHOST,4,47,3,0,0,0,0,1.3747254751120084
GHOST,4,48,3,2,0,0,0,1.3786991850659225
GHOST,4,49,2,3,0,0,0,1.3708050915312968
GHOST,4,50,3,3,1,0,0,1.3849929778439047
GHOST,4,51,3,2,0,0,0,1.351024130620102
GHOST,4,52,2,3,0,0,0,1.3620059750321905
GHOST,4,53,2,3,0,0,0,1.3719550060814671
GHOST,4,54,1,3,0,0,0,1.373653790689464
GHOST,4,55,2,1,0,0,0,1.3737861532768865
GHOST,4,56,0,1,0,0,0,1.3497984833284293
GHOST,4,57,2,1,0,0,0,1.3815476648235365
GHOST,4,58,0,1,0,0,0,1.3202271582933924
GHOST,4,59,3,2,0,0,0,1.3526721885123865
GHOST,4,60,3,2,0,0,0,1.3740842139623695
GHOST,4,61,1,3,0,0,0,1.3697367547808568
GHOST,4,62,1,0,0,0,0,1.374627132245313
GHOST,4,63,1,2,0,0,0,1.373836924559952
GHOST,4,64,1,1,1,0,0,1.3834457852806
GHOST,4,65,0,3,0,0,0,1.3794236460245204
GHOST,4,66,0,2,0,0,0,1.3798120573446293
GHOST,4,67,0,0,1,0,0,1.345009161137017
GHOST,4,68,0,2,0,0,0,1.376116287108957
GHOST,4,69,1,1,1,0,0,1.3753262397013557
GHOST,4,70,0,3,0,0,0,1.3615127330305066
GHOST,4,71,3,1,0,0,0,1.3625047776157049
GHOST,4,72,2,3,0,0,0,1.3681419897113956
GHOST,4,73,1,0,0,0,0,1.3697096120290606
GHOST,4,74,0,0,1,0,0,1.3633856963344675
GHOST,4,75,0,0,1,0,0,1.3704127343818768
GHOST,4,76,2,3,0,0,0,1.3633723884678322
GHOST,4,77,1,1,1,0,0,1.359782298686914
GHOST,4,78,2,2,1,0,0,1.3718981637890943
GHOST,4,79,3,0,0,0,0,1.3541994964128385
GHOST,4,80,0,3,0,0,0,1.369093700505057
GHOST,4,81,1,2,0,0,0,1.3816852619377809
GHOST,4,82,0,2,0,0,0,1.3793623794162002
GHOST,4,83,2,0,0,0,0,1.3788854857644777
GHOST,4,84,3,2,0,0,0,1.343793204787931
GHOST,4,85,0,2,0,0,0,1.361378473784685
GHOST,4,86,3,1,0,0,0,1.367891809928089
GHOST,4,87,2,1,0,0,0,1.3743225130832775
GHOST,4,88,2,1,0,0,0,1.3834740278759077
GHOST,4,89,2,0,0,0,0,1.3731284536460713
GHOST,4,90,2,1,0,0,0,1.3687257884504227
GHOST,4,91,1,0,0,0,0,1.3722258918515802
GHOST,4,92,3,1,0,0,0,1.3574623843268734
GHOST,4,93,1,1,1,0,0,1.3773757519611283
GHOST,4,94,2,3,0,0,0,1.3771534488275852
GHOST,4,95,2,3,0,0,0,1.373895894565073
GHOST,4,96,0,2,0,0,0,1.3776745707281735
GHOST,4,97,0,3,0,0,0,1.3696549085894805
GHOST,4,98,0,2,0,0,0,1.3673774650402548
GHOST,4,99,3,1,0,0,0,1.3657215799005198
GHOST,4,100,2,2,1,0,0,1.3658708882748503
GHOST,4,101,3,1,0,0,0,1.3823941562559232
GHOST,4,102,1,0,0,0,0,1.3517925923417
GHOST,4,103,0,2,0,0,0,1.3853944641300946
GHOST,4,104,2,0,0,0,0,1.3703996043561135
GHOST,4,105,3,3,1,0,0,1.3799401050175975
GHOST,4,106,1,0,0,0,0,1.353387275873528
GHOST,4,107,0,1,0,0,0,1.3611941304118702
GHOST,4,108,0,0,1,0,0,1.3742686869269736
GHOST,4,109,3,1,0,0,0,1.3802173403431939
GHOST,4,110,3,3,1,0,0,1.3604545187257786
GHOST,4,111,1,3,0,0,0,1.3778543551594205
GHOST,4,112,3,3,1,0,0,1.3391665537156396
GHOST,4,113,0,3,0,0,0,1.3664605024811642
GHOST,4,114,1,2,0,0,0,1.3734085289998843
GHOST,4,115,0,0,1,0,0,1.3580547785526962
GHOST,4,116,2,1,0,0,0,1.3537806029639654
GHOST,4,117,0,2,0,0,0,1.3788490574920873
GHOST,4,118,2,3,0,0,0,1.3497955512196063
GHOST,4,119,2,0,0,0,0,1.3794986604273343
GHOST,4,120,1,0,0,0,0,1.315115325743379
GHOST,4,121,1,0,0,0,0,1.377128276399816
GHOST,4,122,1,3,0,0,0,1.3667668387865326
GHOST,4,123,2,1,0,0,0,1.3789588977887135
GHOST,4,124,2,0,0,0,0,1.3772045739859589
GHOST,4,125,0,2,0,0,0,1.3509173969811767
GHOST,4,126,3,0,0,0,0,1.3576939110022326
GHOST,4,127,0,3,0,0,0,1.3601061081574837
GHOST,4,128,1,0,0,0,0,1.3695641149940483
GHOST,4,129,1,0,0,0,0,1.3833745664255965
GHOST,4,130,0,3,0,0,0,1.3621269765901372
GHOST,4,131,3,2,0,0,0,1.3781166919123158
GHOST,4,132,0,3,0,0,0,1.3754439952126893
GHOST,4,133,1,2,0,0,0,1.3628070474515348
GHOST,4,134,1,3,0,0,0,1.3728672661798185
GHOST,4,135,1,2,0,0,0,1.360583691424413
GHOST,4,136,3,2,0,0,0,1.3805125450302647
GHOST,4,137,0,0,1,0,0,1.334047371507444
GHOST,4,138,1,0,0,0,0,1.3251983953472486
GHOST,4,139,1,3,0,0,0,1.3797139629025394
GHOST,4,140,1,1,1,0,0,1.3802120802694884
GHOST,4,141,0,1,0,0,0,1.3459847720923324
GHOST,4,142,2,1,0,0,0,1.380764615775201
GHOST,4,143,3,3,1,0,0,1.3723057039172022
GHOST,4,144,2,3,0,0,0,1.385494290498682
GHOST,4,145,3,3,1,0,0,1.382101926161591
GHOST,4,146,2,1,0,0,0,1.3616675693973708
GHOST,4,147,1,1,1,0,0,1.3726214173592362
GHOST,4,148,0,3,0,0,0,1.3652507200046162
GHOST,4,149,1,1,1,0,0,1.3615014753958858
GHOST,4,150,0,3,0,0,0,1.3569182643991948
GHOST,4,151,1,0,0,0,0,1.3510319430950315
GHOST,4,152,2,3,0,0,0,1.3395117865337038
GHOST,4,153,3,1,0,0,0,1.3709129888308964
GHOST,4,154,1,1,1,0,0,1.3784931884757796
GHOST,4,155,0,0,1,0,0,1.372768013890051
GHOST,4,156,0,2,0,0,0,1.3710431878247327
GHOST,4,157,2,3,0,0,0,1.3806077682431324
GHOST,4,158,0,3,0,0,0,1.361940714393648
GHOST,4,159,1,0,0,0,0,1.3403667677904034
GHOST,4,160,3,0,0,0,0,1.3377671847705497
GHOST,4,161,2,2,1,0,0,1.3806396730440926
GHOST,4,162,3,3,1,0,0,1.375369942508014
GHOST,4,163,0,3,0,0,0,1.3822114353819872
GHOST,4,164,1,0,0,0,0,1.3670459823220176
GHOST,4,165,2,0,0,0,0,1.3579027923048466
GHOST,4,166,1,1,1,0,0,1.3679081900531491
GHOST,4,167,0,0,1,0,0,1.3403199718047845
GHOST,4,168,1,0,0,0,0,1.350855596147806
GHOST,4,169,1,0,0,0,0,1.347067000875871
GHOST,4,170,3,3,1,0,0,1.3584924260193902
GHOST,4,171,3,0,0,0,0,1.369743668582608
GHOST,4,172,2,2,1,0,0,1.378631595471259
GHOST,4,173,1,1,1,0,0,1.3505849695433079
GHOST,4,174,2,1,0,0,0,1.3782588141297063
GHOST,4,175,2,0,0,0,0,1.3700990096201817
GHOST,4,176,2,2,1,0,0,1.3382700932848128
GHOST,4,177,2,2,1,0,0,1.3775716949301753
GHOST,4,178,0,3,0,0,0,1.3835647408350775
GHOST,4,179,3,1,0,0,0,1.3724425178695872
GHOST,4,180,0,3,0,0,0,1.372106823092061
GHOST,4,181,3,3,1,0,0,1.3659091779478847
GHOST,4,182,3,1,0,0,0,1.3760568142891987
GHOST,4,183,2,2,1,0,0,1.3623632133029702
GHOST,4,184,2,3,0,0,0,1.372179394527728
GHOST,4,185,0,0,1,0,0,1.353328849356398
GHOST,4,186,3,3,1,0,0,1.3622004235188436
GHOST,4,187,1,2,0,0,0,1.3347504373320525
GHOST,4,188,1,0,0,0,0,1.3701563739969618
GHOST,4,189,3,2,0,0,0,1.3799116657120072
GHOST,4,190,1,1,1,0,0,1.3743689359224294
GHOST,4,191,1,2,0,0,0,1.3582442875147598
GHOST,4,192,2,0,0,0,0,1.379056177877235
GHOST,4,193,0,2,0,0,0,1.3558300451365592
GHOST,4,194,0,0,1,0,0,1.3680582102729293
GHOST,4,195,2,0,0,0,0,1.3767074706698914
GHOST,4,196,0,1,0,0,0,1.3775182341835468
GHOST,4,197,0,0,1,0,0,1.3704998476573123
GHOST,4,198,2,0,0,0,0,1.3593258290602728
GHOST,4,199,3,2,0,0,0,1.3459245490702352
GHOST,5,0,0,3,0,0,0,1.3788889687783048
GHOST,5,1,0,1,0,0,0,1.3861687996163536
GHOST,5,2,3,0,0,0,0,1.3745918344455275
GHOST,5,3,2,1,0,0,0,1.3764106063320833
GHOST,5,4,3,3,1,0,0,1.358043682096001
GHOST,5,5,2,2,1,0,0,1.356806634050506
GHOST,5,6,1,3,0,0,0,1.3727991672595703
GHOST,5,7,1,2,0,0,0,1.3765651821209692
GHOST,5,8,3,1,0,0,0,1.373938019588233
GHOST,5,9,0,3,0,0,0,1.3745899544313702
GHOST,5,10,0,2,0,0,0,1.3665789568962605
GHOST,5,11,2,2,1,0,0,1.367631174567678
GHOST,5,12,2,0,0,0,0,1.3530359523329165
GHOST,5,13,2,3,0,0,0,1.3561046478422885
GHOST,5,14,1,3,0,0,0,1.381969002469757
GHOST,5,15,1,2,0,0,0,1.3585413734396727
GHOST,5,16,2,3,0,0,0,1.3756592864203445
GHOST,5,17,2,3,0,0,0,1.359687360544288
GHOST,5,18,2,2,1,0,0,1.3611787132529052
GHOST,5,19,0,2,0,0,0,1.3759952628665475
GHOST,5,20,1,0,0,0,0,1.3700361764004887
GHOST,5,21,2,2,1,0,0,1.3757815442864816
GHOST,5,22,0,0,1,0,0,1.363414700744918
GHOST,5,23,0,1,0,0,0,1.3529470210317507
GHOST,5,24,3,1,0,0,0,1.3687789521070637
GHOST,5,25,1,0,0,0,0,1.3616762974947632
GHOST,5,26,3,1,0,0,0,1.3713263954056942
GHOST,5,27,0,3,0,0,0,1.3595153008335106
GHOST,5,28,0,3,0,0,0,1.3762219101630155
GHOST,5,29,3,0,0,0,0,1.3804326644276386
GHOST,5,30,1,0,0,0,0,1.3627280545386877
GHOST,5,31,2,2,1,0,0,1.3752879393311956
GHOST,5,32,3,0,0,0,0,1.3589046101192126
GHOST,5,33,2,3,0,0,0,1.357115503124036
GHOST,5,34,0,1,0,0,0,1.352365915193563
GHOST,5,35,1,1,1,0,0,1.378020275939973
GHOST,5,36,3,2,0,0,0,1.3696104895063326
GHOST,5,37,2,1,0,0,0,1.3722566280528412
GHOST,5,38,3,2,0,0,0,1.370990640744897
GHOST,5,39,3,2,0,0,0,1.3646172200942575
GHOST,5,40,0,3,0,0,0,1.3720837407396838
GHOST,5,41,0,3,0,0,0,1.361954371904424
GHOST,5,42,2,3,0,0,0,1.3813875504289101
GHOST,5,43,0,1,0,0,0,1.36320277532303
GHOST,5,44,0,3,0,0,0,1.3824529375947172
GHOST,5,45,0,0,1,0,0,1.364739803281631
GHOST,5,46,1,2,0,0,0,1.368855993900142
GHOST,5,47,1,3,0,0,0,1.3728298178626903
GHOST,5,48,1,2,0,0,0,1.372722069551657
GHOST,5,49,0,1,0,0,0,1.3623380643029381
GHOST,5,50,1,2,0,0,0,1.3723849613432657
GHOST,5,51,1,0,0,0,0,1.3671769518518404
GHOST,5,52,1,2,0,0,0,1.3714074965055811
GHOST,5,53,2,1,0,0,0,1.3634983097747477
GHOST,5,54,1,2,0,0,0,1.3663204513303748
GHOST,5,55,3,1,0,0,0,1.3728082011499794
GHOST,5,56,3,3,1,0,0,1.366751409519823
GHOST,5,57,1,3,0,0,0,1.3514337832483512
GHOST,5,58,1,0,0,0,0,1.3792071082826431
GHOST,5,59,0,2,0,0,0,1.3668884453727579
GHOST,5,60,2,3,0,0,0,1.3421985650703392
GHOST,5,61,3,3,1,0,0,1.3740195204827554
GHOST,5,62,0,3,0,0,0,1.3666416846077807
GHOST,5,63,2,1,0,0,0,1.3423100182494345
GHOST,5,64,3,3,1,0,0,1.37831613917853
GHOST,5,65,3,0,0,0,0,1.3809854818431377
GHOST,5,66,1,1,1,0,0,1.3717339225112029
GHOST,5,67,2,3,0,0,0,1.3619053536161405
GHOST,5,68,0,0,1,0,0,1.3667678034836879
GHOST,5,69,1,1,1,0,0,1.379932112114573
GHOST,5,70,2,0,0,0,0,1.3673232191089912
GHOST,5,71,1,3,0,0,0,1.3526159098433594
GHOST,5,72,2,2,1,0,0,1.3764628015719516
GHOST,5,73,2,3,0,0,0,1.3545088849927511
GHOST,5,74,2,1,0,0,0,1.371048802934778
GHOST,5,75,1,2,0,0,0,1.3695410849564862
GHOST,5,76,2,2,1,0,0,1.3741079839853414
GHOST,5,77,2,0,0,0,0,1.3548644076408007
GHOST,5,78,3,2,0,0,0,1.3662590531048247
GHOST,5,79,1,3,0,0,0,1.3603538952267666
GHOST,5,80,0,2,0,0,0,1.3289001005891572
GHOST,5,81,3,2,0,0,0,1.3853901550272587
GHOST,5,82,0,1,0,0,0,1.3854629687670803
GHOST,5,83,0,2,0,0,0,1.3735116727090273
GHOST,5,84,0,0,1,0,0,1.3704523673060303
GHOST,5,85,1,2,0,0,0,1.355155482789018
GHOST,5,86,2,2,1,0,0,1.3671573169753157
GHOST,5,87,1,3,0,0,0,1.366614340108908
GHOST,5,88,1,2,0,0,0,1.378686335769937
GHOST,5,89,2,2,1,0,0,1.3594432849170137
GHOST,5,90,0,1,0,0,0,1.370382159646883
GHOST,5,91,0,3,0,0,0,1.368133241346568
GHOST,5,92,3,3,1,0,0,1.3662938599776637
GHOST,5,93,3,0,0,0,0,1.3728719572038264
GHOST,5,94,2,0,0,0,0,1.3612987103990815
GHOST,5,95,2,2,1,0,0,1.3770093022620264
GHOST,5,96,3,1,0,0,0,1.3601989750012984
GHOST,5,97,3,2,0,0,0,1.3761888328659833
GHOST,5,98,1,3,0,0,0,1.3663419638420928
GHOST,5,99,1,0,0,0,0,1.3787985838162715
GHOST,5,100,0,1,0,0,0,1.365880793292148
GHOST,5,101,1,2,0,0,0,1.3717808968978509
GHOST,5,102,2,2,1,0,0,1.3847843739580745
GHOST,5,103,3,2,0,0,0,1.3764612521044377
GHOST,5,104,3,0,0,0,0,1.3515971655130272
GHOST,5,105,3,2,0,0,0,1.3708593878318072
GHOST,5,106,1,1,1,0,0,1.3694958502508023
GHOST,5,107,3,3,1,0,0,1.3717641635365292
GHOST,5,108,2,0,0,0,0,1.3832915621725885
GHOST,5,109,0,0,1,0,0,1.3721876644458835
GHOST,5,110,3,1,0,0,0,1.3670769407185768
GHOST,5,111,0,3,0,0,0,1.3402909509543859
GHOST,5,112,3,0,0,0,0,1.3851148065944274
GHOST,5,113,2,0,0,0,0,1.3718873575749087
GHOST,5,114,0,2,0,0,0,1.3359082635794683
GHOST,5,115,3,1,0,0,0,1.3665986548675115
GHOST,5,116,2,2,1,0,0,1.3820816644208587
